time,temp,rhum,prcp,snwd,wdir,wspd,wpgt,pres,tsun,cldc,coco
2026-02-27 17:00:00+00:00,9.5,72,0.0,,14,9.3,20.4,1009.9,6,6,4
2026-02-27 18:00:00+00:00,7.6,82,0.0,,17,9.3,18.5,1010.6,3,6,4
2026-02-27 19:00:00+00:00,7.4,82,0.0,,13,9.3,18.5,1011.0,0,6,4
2026-02-27 20:00:00+00:00,7.1,83,0.0,,9,9.3,18.5,1011.5,0,7,4
2026-02-27 21:00:00+00:00,6.7,85,0.0,,4,11.1,20.4,1011.9,0,7,4
2026-02-27 22:00:00+00:00,6.4,86,0.0,,360,11.1,20.4,1012.3,0,7,4
2026-02-27 23:00:00+00:00,6.2,87,0.0,,356,11.1,20.4,1012.4,0,7,4
2026-02-28 00:00:00+00:00,5.8,90,0.0,,356,11.1,20.4,1012.7,0,7,4
2026-02-28 01:00:00+00:00,5.6,90,0.0,,353,11.1,22.2,1013.0,0,8,4
2026-02-28 02:00:00+00:00,5.4,90,0.0,,356,11.1,20.4,1013.0,0,8,4
2026-02-28 03:00:00+00:00,5.1,92,0.0,,358,11.1,20.4,1013.1,0,8,4
2026-02-28 04:00:00+00:00,5.2,87,0.0,,6,13.0,24.1,1012.8,0,8,4
2026-02-28 05:00:00+00:00,5.0,89,0.0,,6,13.0,24.1,1013.0,0,7,4
2026-02-28 06:00:00+00:00,5.0,88,0.0,,3,13.0,24.1,1013.4,0,7,4
2026-02-28 07:00:00+00:00,5.0,88,0.0,,2,13.0,22.2,1013.8,0,7,4
2026-02-28 08:00:00+00:00,5.3,86,0.0,,358,13.0,22.2,1014.2,4,8,4
2026-02-28 09:00:00+00:00,5.8,85,0.0,,359,13.0,22.2,1014.6,8,8,4
2026-02-28 10:00:00+00:00,6.5,81,0.0,,359,13.0,22.2,1014.8,15,7,4
2026-02-28 11:00:00+00:00,7.1,77,0.0,,4,13.0,22.2,1014.9,17,7,4
2026-02-28 12:00:00+00:00,7.5,75,0.0,,1,11.1,20.4,1015.0,18,7,4
2026-02-28 13:00:00+00:00,7.8,73,0.0,,3,9.3,18.5,1015.0,18,7,4
2026-02-28 14:00:00+00:00,7.8,72,0.0,,4,9.3,18.5,1014.9,17,7,4
2026-02-28 15:00:00+00:00,7.7,71,0.0,,3,9.3,16.7,1014.9,13,7,4
2026-02-28 16:00:00+00:00,7.3,73,0.2,,310,9.3,16.7,1014.9,13,7,7
2026-02-28 17:00:00+00:00,6.5,76,0.2,,248,9.3,16.7,1014.9,10,5,7
2026-02-28 18:00:00+00:00,5.5,78,0.2,,241,7.4,16.7,1015.1,5,4,7
2026-02-28 19:00:00+00:00,4.8,80,0.0,,232,7.4,16.7,1015.2,0,4,2
2026-02-28 20:00:00+00:00,3.9,81,0.0,,237,7.4,14.8,1015.1,0,4,2
2026-02-28 21:00:00+00:00,3.5,81,0.0,,233,9.3,16.7,1014.9,0,3,2
2026-02-28 22:00:00+00:00,3.4,81,0.0,,228,9.3,16.7,1014.6,0,3,2
2026-02-28 23:00:00+00:00,3.5,81,0.0,,219,9.3,16.7,1013.9,0,4,2
2026-03-01 00:00:00+00:00,3.7,81,0.0,,211,9.3,18.5,1013.3,0,5,2
2026-03-01 01:00:00+00:00,3.9,81,0.0,,206,9.3,18.5,1012.6,0,6,4
2026-03-01 02:00:00+00:00,4.1,81,0.0,,204,9.3,18.5,1011.9,0,7,4
2026-03-01 03:00:00+00:00,4.1,81,0.0,,201,9.3,18.5,1011.0,0,8,4
2026-03-01 04:00:00+00:00,4.5,81,0.0,,197,11.1,18.5,1010.4,0,6,4
2026-03-01 05:00:00+00:00,5.0,79,0.0,,194,11.1,18.5,1009.9,0,6,4
2026-03-01 06:00:00+00:00,5.2,79,0.0,,196,11.1,18.5,1009.5,0,8,4
2026-03-01 07:00:00+00:00,5.6,78,0.0,,194,11.1,20.4,1009.0,0,8,4
2026-03-01 08:00:00+00:00,5.9,80,0.0,,192,13.0,20.4,1008.5,0,8,4
2026-03-01 09:00:00+00:00,6.6,81,0.0,,195,13.0,24.1,1007.9,2,8,4
2026-03-01 10:00:00+00:00,7.5,79,0.0,,193,16.7,27.8,1007.5,3,8,4
2026-03-01 11:00:00+00:00,8.3,79,0.0,,194,18.5,31.5,1006.9,4,8,4
2026-03-01 12:00:00+00:00,9.4,78,0.0,,195,22.2,35.2,1006.4,2,8,4
2026-03-01 13:00:00+00:00,10.0,77,0.0,,196,22.2,37.0,1006.0,3,8,4
2026-03-01 14:00:00+00:00,10.6,77,0.0,,199,24.1,40.8,1005.5,2,8,4
2026-03-01 15:00:00+00:00,10.9,78,0.1,,199,25.9,40.8,1005.1,1,8,7
2026-03-01 16:00:00+00:00,10.9,79,0.0,,201,25.9,40.8,1004.9,2,8,7
2026-03-01 17:00:00+00:00,10.9,80,0.0,,201,24.1,40.8,1004.9,0,8,7
2026-03-01 18:00:00+00:00,10.9,80,0.0,,202,24.1,40.8,1004.7,0,8,7
2026-03-01 19:00:00+00:00,11.5,76,0.3,,201,24.1,38.9,1004.8,0,8,7
2026-03-01 20:00:00+00:00,11.4,75,0.0,,203,22.2,37.0,1004.9,0,8,4
2026-03-01 21:00:00+00:00,11.3,75,0.0,,203,24.1,38.9,1004.6,0,8,4
2026-03-01 22:00:00+00:00,11.3,75,0.0,,202,24.1,38.9,1004.5,0,8,4
2026-03-01 23:00:00+00:00,11.2,76,0.0,,201,24.1,40.8,1004.4,0,8,4
2026-03-02 00:00:00+00:00,11.2,76,0.0,,201,25.9,40.8,1004.1,0,8,4
2026-03-02 01:00:00+00:00,11.2,76,0.0,,200,25.9,42.6,1003.9,0,8,4
2026-03-02 02:00:00+00:00,11.0,78,0.0,,200,25.9,42.6,1003.8,0,7,4
2026-03-02 03:00:00+00:00,10.7,78,0.0,,200,25.9,42.6,1003.7,0,7,4
2026-03-02 04:00:00+00:00,11.3,76,0.0,,199,25.9,40.8,1003.5,0,8,4
2026-03-02 05:00:00+00:00,11.3,75,0.0,,196,25.9,40.8,1003.7,0,8,4
2026-03-02 06:00:00+00:00,11.5,75,0.0,,197,25.9,40.8,1004.0,0,8,4
2026-03-02 07:00:00+00:00,11.5,74,0.0,,195,25.9,40.8,1004.5,0,8,4
2026-03-02 08:00:00+00:00,11.3,75,0.0,,194,25.9,38.9,1004.9,1,8,4
2026-03-02 09:00:00+00:00,11.4,75,0.0,,194,25.9,40.8,1005.6,3,8,4
2026-03-02 10:00:00+00:00,11.8,74,0.0,,196,25.9,38.9,1006.1,6,8,4
2026-03-02 11:00:00+00:00,12.2,74,0.0,,199,25.9,40.8,1006.4,5,8,4
2026-03-02 12:00:00+00:00,12.5,73,0.0,,203,25.9,40.8,1006.9,5,8,4
2026-03-02 13:00:00+00:00,12.5,73,0.0,,206,25.9,42.6,1007.3,6,8,4
2026-03-02 14:00:00+00:00,12.4,72,0.0,,210,25.9,40.8,1007.7,5,8,4
2026-03-02 15:00:00+00:00,12.3,71,0.0,,212,24.1,38.9,1008.3,3,8,4
2026-03-02 16:00:00+00:00,11.7,71,0.0,,216,22.2,35.2,1008.9,3,8,4
2026-03-02 17:00:00+00:00,11.1,71,0.0,,218,20.4,31.5,1009.6,0,8,4
2026-03-02 18:00:00+00:00,10.2,73,0.0,,222,16.7,29.6,1010.5,0,8,4
2026-03-02 19:00:00+00:00,9.3,74,0.0,,223,16.7,27.8,1011.5,0,7,4
2026-03-02 20:00:00+00:00,8.4,74,0.0,,226,16.7,27.8,1012.3,0,6,4
2026-03-02 21:00:00+00:00,8.1,74,0.0,,226,14.8,27.8,1013.2,0,5,4
2026-03-02 22:00:00+00:00,7.7,74,0.0,,232,16.7,27.8,1015.6,0,4,2
2026-03-02 23:00:00+00:00,7.3,74,0.0,,239,14.8,25.9,1017.1,0,4,2
2026-03-03 00:00:00+00:00,6.5,75,0.0,,246,13.0,24.1,1018.3,0,4,2
2026-03-03 01:00:00+00:00,5.9,76,0.0,,254,13.0,22.2,1019.9,0,3,2
2026-03-03 02:00:00+00:00,5.3,76,0.0,,256,11.1,22.2,1021.1,0,3,2
2026-03-03 03:00:00+00:00,4.3,79,0.0,,263,11.1,20.4,1022.1,0,3,2
2026-03-03 04:00:00+00:00,3.6,80,0.0,,265,9.3,18.5,1023.3,0,2,1
2026-03-03 05:00:00+00:00,3.0,82,0.0,,264,9.3,18.5,1024.2,0,2,1
2026-03-03 06:00:00+00:00,2.8,82,0.0,,262,9.3,18.5,1025.1,0,2,1
2026-03-03 07:00:00+00:00,3.1,81,0.0,,263,9.3,18.5,1026.0,13,2,1
2026-03-03 08:00:00+00:00,3.7,79,0.0,,263,9.3,18.5,1026.8,28,2,1
2026-03-03 09:00:00+00:00,5.0,75,0.0,,265,9.3,18.5,1027.5,44,1,1
2026-03-03 10:00:00+00:00,6.5,70,0.0,,261,7.4,16.7,1028.2,55,1,1
2026-03-03 11:00:00+00:00,7.9,64,0.0,,254,7.4,16.7,1028.6,60,1,1
2026-03-03 12:00:00+00:00,9.0,60,0.0,,240,7.4,16.7,1028.8,60,1,1
2026-03-03 13:00:00+00:00,9.9,56,0.0,,146,7.4,16.7,1028.9,59,1,1
2026-03-03 14:00:00+00:00,10.0,56,0.0,,105,9.3,18.5,1029.0,55,1,1
2026-03-03 15:00:00+00:00,9.8,57,0.0,,104,9.3,18.5,1029.0,50,1,1
2026-03-03 16:00:00+00:00,9.4,57,0.0,,100,9.3,18.5,1028.9,46,1,1
2026-03-03 17:00:00+00:00,8.5,60,0.0,,95,9.3,18.5,1029.0,37,1,1
2026-03-03 18:00:00+00:00,7.4,65,0.0,,93,7.4,16.7,1029.1,23,1,1
2026-03-03 19:00:00+00:00,6.2,70,0.0,,85,7.4,14.8,1029.4,0,1,1
2026-03-03 20:00:00+00:00,5.1,75,0.0,,65,7.4,13.0,1029.4,0,1,1
2026-03-03 21:00:00+00:00,4.4,79,0.0,,268,5.5,13.0,1029.4,0,1,1
2026-03-03 22:00:00+00:00,3.9,81,0.0,,256,7.4,13.0,1029.4,0,1,1
2026-03-03 23:00:00+00:00,3.4,83,0.0,,241,7.4,14.8,1029.1,0,1,1
2026-03-04 00:00:00+00:00,3.2,84,0.0,,236,7.4,14.8,1028.9,0,2,1
2026-03-04 01:00:00+00:00,3.0,85,0.0,,237,7.4,14.8,1028.2,0,2,1
2026-03-04 02:00:00+00:00,3.1,85,0.0,,228,7.4,14.8,1027.7,0,3,1
2026-03-04 03:00:00+00:00,3.3,85,0.0,,222,7.4,14.8,1027.1,0,4,1
2026-03-04 04:00:00+00:00,3.6,84,0.0,,225,7.4,14.8,1026.6,0,4,1
2026-03-04 05:00:00+00:00,3.9,84,0.0,,216,7.4,13.0,1026.2,0,4,1
2026-03-04 06:00:00+00:00,4.3,86,0.0,,208,7.4,13.0,1026.0,0,4,2
2026-03-04 07:00:00+00:00,4.6,86,0.0,,199,7.4,14.8,1025.7,3,4,2
2026-03-04 08:00:00+00:00,5.3,88,0.0,,194,9.3,16.7,1025.6,9,4,2
2026-03-04 09:00:00+00:00,6.4,86,0.0,,191,11.1,18.5,1025.3,17,4,4
2026-03-04 10:00:00+00:00,7.5,86,0.0,,188,13.0,22.2,1025.0,24,5,3
2026-03-04 11:00:00+00:00,8.9,80,0.0,,187,14.8,25.9,1024.4,30,5,3
2026-03-04 12:00:00+00:00,10.2,75,0.0,,186,16.7,27.8,1024.0,33,5,3
2026-03-04 13:00:00+00:00,11.3,70,0.0,,185,18.5,29.6,1023.2,34,4,2
2026-03-04 14:00:00+00:00,12.0,68,0.0,,184,18.5,31.5,1022.5,34,4,2
2026-03-04 15:00:00+00:00,12.2,68,0.0,,183,18.5,31.5,1021.6,33,3,2
2026-03-04 16:00:00+00:00,12.1,69,0.0,,179,18.5,31.5,1020.9,32,3,2
2026-03-04 17:00:00+00:00,11.8,70,0.0,,178,16.7,27.8,1020.5,27,3,1
2026-03-04 18:00:00+00:00,9.4,82,0.0,,182,14.8,25.9,1020.1,17,3,1
2026-03-04 19:00:00+00:00,9.3,82,0.0,,185,13.0,22.2,1019.8,0,3,1
2026-03-04 20:00:00+00:00,9.1,82,0.0,,187,13.0,22.2,1019.6,0,3,1
2026-03-04 21:00:00+00:00,9.0,83,0.0,,193,13.0,22.2,1019.2,0,3,1
2026-03-04 22:00:00+00:00,8.5,81,0.0,,196,11.1,20.4,1018.3,0,2,1
2026-03-04 23:00:00+00:00,8.5,80,0.0,,197,11.1,20.4,1017.7,0,2,1
2026-03-05 00:00:00+00:00,8.4,81,0.0,,197,11.1,20.4,1017.3,0,3,1
2026-03-05 01:00:00+00:00,8.3,82,0.0,,195,11.1,20.4,1016.9,0,2,1
2026-03-05 02:00:00+00:00,8.3,81,0.0,,198,11.1,18.5,1016.3,0,3,1
2026-03-05 03:00:00+00:00,8.1,82,0.0,,198,9.3,18.5,1015.8,0,3,1
2026-03-05 04:00:00+00:00,8.0,81,0.0,,196,9.3,18.5,1015.4,0,3,1
2026-03-05 05:00:00+00:00,7.8,81,0.0,,201,9.3,16.7,1015.0,0,3,1
2026-03-05 06:00:00+00:00,7.8,82,0.0,,203,9.3,16.7,1014.7,0,3,1
2026-03-05 07:00:00+00:00,7.9,83,0.0,,200,9.3,16.7,1014.6,8,3,1
2026-03-05 08:00:00+00:00,8.2,84,0.0,,196,9.3,18.5,1014.5,20,2,1
2026-03-05 09:00:00+00:00,9.2,82,0.0,,195,11.1,20.4,1014.3,31,2,1
2026-03-05 10:00:00+00:00,10.4,79,0.0,,194,13.0,22.2,1014.2,40,2,1
2026-03-05 11:00:00+00:00,11.6,76,0.0,,191,14.8,24.1,1013.9,45,2,1
2026-03-05 12:00:00+00:00,12.8,72,0.0,,189,14.8,25.9,1013.6,48,2,1
2026-03-05 13:00:00+00:00,13.7,68,0.0,,184,14.8,25.9,1013.3,48,2,1
2026-03-05 14:00:00+00:00,14.2,66,0.0,,179,14.8,25.9,1012.8,44,2,1
2026-03-05 15:00:00+00:00,14.3,66,0.0,,177,13.0,24.1,1012.6,38,2,1
2026-03-05 16:00:00+00:00,13.8,69,0.0,,169,11.1,22.2,1012.4,40,2,1
2026-03-05 17:00:00+00:00,12.9,73,0.0,,165,9.3,18.5,1012.9,25,2,1
2026-03-05 18:00:00+00:00,10.1,86,0.0,,119,7.4,16.7,1013.2,11,4,1
2026-03-05 19:00:00+00:00,9.8,87,0.0,,354,7.4,14.8,1013.9,0,6,4
2026-03-05 20:00:00+00:00,9.4,88,0.0,,337,9.3,16.7,1014.5,0,7,4
2026-03-05 21:00:00+00:00,8.9,88,0.6,,329,11.1,20.4,1015.2,0,8,7
2026-03-05 22:00:00+00:00,8.3,90,0.3,,343,13.0,22.2,1016.1,0,8,7
2026-03-05 23:00:00+00:00,7.7,87,0.3,,350,14.8,25.9,1017.1,0,8,7
2026-03-06 00:00:00+00:00,7.0,90,0.3,,355,16.7,29.6,1018.1,0,8,7
2026-03-06 01:00:00+00:00,6.3,91,0.5,,356,16.7,31.5,1018.9,0,8,7
2026-03-06 02:00:00+00:00,5.7,92,0.5,,355,16.7,31.5,1019.4,0,8,7
2026-03-06 03:00:00+00:00,5.2,93,0.5,,357,16.7,29.6,1019.9,0,8,7
2026-03-06 04:00:00+00:00,5.3,93,0.5,,357,18.5,31.5,1020.3,0,8,7
2026-03-06 05:00:00+00:00,5.1,92,0.5,,357,18.5,31.5,1020.7,0,8,7
2026-03-06 06:00:00+00:00,4.9,93,0.4,,356,16.7,29.6,1021.1,0,8,7
2026-03-06 07:00:00+00:00,4.6,92,0.8,,355,16.7,29.6,1021.6,0,8,7
2026-03-06 08:00:00+00:00,4.5,93,0.8,,355,16.7,27.8,1022.0,0,8,7
2026-03-06 09:00:00+00:00,4.7,93,0.8,,353,16.7,27.8,1022.6,0,8,8
2026-03-06 10:00:00+00:00,4.9,92,0.8,,354,16.7,27.8,1023.1,0,8,8
2026-03-06 11:00:00+00:00,5.2,90,0.8,,355,16.7,27.8,1023.5,0,8,8
2026-03-06 12:00:00+00:00,6.1,85,0.7,,355,16.7,27.8,1023.8,0,8,8
2026-03-06 13:00:00+00:00,6.5,82,0.2,,356,14.8,25.9,1024.0,2,8,8
2026-03-06 14:00:00+00:00,6.7,78,0.2,,358,14.8,25.9,1024.0,0,8,8
2026-03-06 15:00:00+00:00,7.0,76,0.1,,357,13.0,24.1,1024.1,1,8,8
2026-03-06 16:00:00+00:00,6.7,75,0.0,,349,9.3,20.4,1024.6,2,8,4
2026-03-06 17:00:00+00:00,6.3,76,0.0,,351,7.4,16.7,1024.7,1,7,4
2026-03-06 18:00:00+00:00,5.6,80,0.0,,347,7.4,13.0,1025.1,0,6,4
2026-03-06 19:00:00+00:00,5.2,82,0.0,,343,5.5,13.0,1025.5,0,6,4
2026-03-06 20:00:00+00:00,4.6,83,0.0,,312,5.5,13.0,1025.9,0,6,4
2026-03-06 21:00:00+00:00,3.9,85,0.0,,292,5.5,13.0,1026.3,0,5,4
2026-03-06 22:00:00+00:00,3.3,86,0.0,,274,7.4,13.0,1026.5,0,6,4
2026-03-06 23:00:00+00:00,2.7,88,0.0,,257,7.4,13.0,1026.7,0,5,4
2026-03-07 00:00:00+00:00,2.1,89,0.0,,256,7.4,14.8,1026.8,0,5,4
2026-03-07 01:00:00+00:00,1.5,88,0.0,,258,7.4,14.8,1026.7,0,4,2
2026-03-07 02:00:00+00:00,1.0,88,0.0,,257,7.4,14.8,1026.5,0,4,1
2026-03-07 03:00:00+00:00,0.6,89,0.0,,252,7.4,14.8,1026.3,0,3,1
2026-03-07 04:00:00+00:00,0.4,88,0.0,,254,7.4,14.8,1026.1,0,3,1
2026-03-07 05:00:00+00:00,0.2,88,0.0,,253,7.4,14.8,1026.2,0,3,1
2026-03-07 06:00:00+00:00,0.6,86,0.0,,249,7.4,14.8,1026.2,0,3,1
2026-03-07 07:00:00+00:00,0.9,85,0.0,,244,7.4,14.8,1026.5,16,3,1
2026-03-07 08:00:00+00:00,2.0,82,0.0,,236,7.4,16.7,1026.7,31,2,1
2026-03-07 09:00:00+00:00,3.7,77,0.0,,226,9.3,16.7,1026.8,46,2,1
2026-03-07 10:00:00+00:00,5.4,72,0.0,,218,9.3,16.7,1026.9,54,1,1
2026-03-07 11:00:00+00:00,7.1,63,0.0,,212,9.3,18.5,1026.8,60,1,1
2026-03-07 12:00:00+00:00,8.3,60,0.0,,206,11.1,20.4,1026.4,60,1,1
2026-03-07 13:00:00+00:00,9.2,58,0.0,,202,11.1,22.2,1026.0,56,2,1
2026-03-07 14:00:00+00:00,9.8,57,0.0,,193,13.0,22.2,1025.6,52,1,1
2026-03-07 15:00:00+00:00,9.9,58,0.0,,187,13.0,22.2,1025.1,47,2,1
2026-03-07 16:00:00+00:00,8.8,60,0.0,,185,11.1,22.2,1024.7,52,0,1
2026-03-07 17:00:00+00:00,8.0,64,0.0,,181,11.1,18.5,1024.6,41,0,1
2026-03-07 18:00:00+00:00,6.6,70,0.0,,190,7.4,16.7,1024.6,27,0,1
2026-03-07 19:00:00+00:00,5.9,73,0.0,,213,7.4,13.0,1024.9,0,1,1
2026-03-07 20:00:00+00:00,4.9,76,0.0,,247,5.5,13.0,1025.1,0,2,1
2026-03-07 21:00:00+00:00,4.5,77,0.0,,258,5.5,13.0,1025.3,0,3,1
2026-03-07 22:00:00+00:00,4.1,78,0.0,,258,7.4,13.0,1025.2,0,2,1
2026-03-07 23:00:00+00:00,3.9,79,0.0,,259,7.4,14.8,1025.0,0,3,1
2026-03-08 00:00:00+00:00,3.4,82,0.0,,254,7.4,14.8,1024.9,0,4,1
2026-03-08 01:00:00+00:00,3.1,83,0.0,,262,7.4,14.8,1024.6,0,4,2
2026-03-08 02:00:00+00:00,2.9,84,0.0,,258,7.4,14.8,1024.2,0,5,2
2026-03-08 03:00:00+00:00,2.6,88,0.0,,252,7.4,14.8,1023.8,0,5,3
2026-03-08 04:00:00+00:00,2.4,89,0.0,,258,5.5,13.0,1023.5,0,5,4
2026-03-08 05:00:00+00:00,2.5,90,0.0,,256,5.5,13.0,1023.4,0,5,3
2026-03-08 06:00:00+00:00,3.0,89,0.0,,258,7.4,13.0,1023.3,0,5,4
2026-03-08 07:00:00+00:00,3.4,88,0.0,,248,7.4,13.0,1023.3,5,5,4
2026-03-08 08:00:00+00:00,4.2,87,0.0,,240,7.4,13.0,1023.3,13,5,4
2026-03-08 09:00:00+00:00,5.6,84,0.0,,229,7.4,14.8,1023.3,21,6,4
2026-03-08 10:00:00+00:00,7.3,79,0.0,,208,9.3,18.5,1023.1,27,6,4
2026-03-08 11:00:00+00:00,8.7,74,0.0,,199,11.1,20.4,1022.8,30,5,4
2026-03-08 12:00:00+00:00,9.7,72,0.0,,195,13.0,22.2,1022.2,28,4,4
2026-03-08 13:00:00+00:00,10.3,71,0.0,,189,13.0,24.1,1021.7,27,5,4
2026-03-08 14:00:00+00:00,10.6,73,0.0,,184,13.0,24.1,1021.2,23,6,4
2026-03-08 15:00:00+00:00,10.9,73,0.0,,181,13.0,25.9,1020.6,18,7,4
2026-03-08 16:00:00+00:00,10.5,80,0.0,,180,13.0,24.1,1020.7,16,6,4
2026-03-08 17:00:00+00:00,10.3,81,0.0,,175,11.1,22.2,1020.5,9,6,4
2026-03-08 18:00:00+00:00,9.6,86,0.0,,173,11.1,20.4,1020.1,4,7,4
2026-03-08 19:00:00+00:00,9.5,86,0.0,,174,9.3,16.7,1020.2,0,7,4
2026-03-08 20:00:00+00:00,9.4,87,0.0,,182,9.3,16.7,1020.2,0,8,4
2026-03-08 21:00:00+00:00,9.4,87,0.0,,190,9.3,16.7,1020.1,0,8,4
2026-03-08 22:00:00+00:00,9.3,88,0.0,,191,9.3,16.7,1020.0,0,8,4
2026-03-08 23:00:00+00:00,9.3,87,0.0,,197,7.4,16.7,1019.8,0,8,4
2026-03-09 00:00:00+00:00,9.1,88,0.0,,202,7.4,14.8,1019.7,0,8,4
2026-03-09 01:00:00+00:00,8.9,88,0.0,,205,7.4,14.8,1019.1,0,7,4
2026-03-09 02:00:00+00:00,8.8,88,0.0,,212,7.4,14.8,1018.6,0,7,4
2026-03-09 03:00:00+00:00,8.6,88,0.0,,214,7.4,14.8,1018.1,0,7,4
2026-03-09 04:00:00+00:00,8.4,88,0.0,,215,7.4,14.8,1017.8,0,6,4
2026-03-09 05:00:00+00:00,8.2,88,0.0,,221,7.4,14.8,1017.7,0,7,4
2026-03-09 06:00:00+00:00,8.2,88,0.0,,225,7.4,14.8,1017.6,0,7,4
2026-03-09 07:00:00+00:00,8.4,88,0.0,,220,7.4,14.8,1017.6,2,6,4
2026-03-09 08:00:00+00:00,8.7,88,0.0,,214,9.3,16.7,1017.5,11,7,4
2026-03-09 09:00:00+00:00,9.3,87,0.0,,211,9.3,18.5,1017.5,16,7,4
2026-03-09 10:00:00+00:00,10.3,85,0.0,,210,11.1,20.4,1017.2,20,7,4
2026-03-09 11:00:00+00:00,11.3,81,0.0,,210,13.0,22.2,1016.9,20,7,4
2026-03-09 12:00:00+00:00,12.1,78,0.0,,211,14.8,24.1,1016.4,19,8,4
2026-03-09 13:00:00+00:00,12.7,75,0.0,,212,14.8,25.9,1015.8,18,7,4
2026-03-09 14:00:00+00:00,13.0,74,0.0,,212,16.7,25.9,1015.2,15,8,4
2026-03-09 15:00:00+00:00,13.0,73,0.0,,211,16.7,27.8,1014.7,14,7,4
2026-03-09 16:00:00+00:00,12.0,78,0.0,,212,16.7,27.8,1013.7,12,7,4
2026-03-09 17:00:00+00:00,11.7,78,0.0,,213,14.8,24.1,1013.4,8,7,4
2026-03-09 18:00:00+00:00,10.7,81,0.0,,217,13.0,22.2,1013.4,3,7,4
2026-03-09 19:00:00+00:00,10.3,81,0.0,,217,11.1,20.4,1013.2,0,7,4
2026-03-09 20:00:00+00:00,9.8,82,0.0,,220,11.1,20.4,1013.0,0,6,4
2026-03-09 21:00:00+00:00,9.2,83,0.0,,222,11.1,18.5,1012.9,0,6,4
2026-03-09 22:00:00+00:00,8.9,83,0.0,,221,9.3,18.5,1012.7,0,5,4
2026-03-09 23:00:00+00:00,8.6,83,0.0,,222,9.3,18.5,1012.5,0,5,3
2026-03-10 00:00:00+00:00,8.2,84,0.0,,223,9.3,18.5,1012.4,0,5,3
2026-03-10 01:00:00+00:00,7.8,84,0.0,,224,11.1,18.5,1011.8,0,4,3
2026-03-10 02:00:00+00:00,7.5,85,0.0,,224,11.1,18.5,1011.5,0,5,3
2026-03-10 03:00:00+00:00,7.2,86,0.0,,221,11.1,20.4,1011.1,0,5,3
2026-03-10 04:00:00+00:00,7.0,85,0.0,,221,11.1,20.4,1010.6,0,5,3
2026-03-10 05:00:00+00:00,7.0,84,0.0,,222,11.1,20.4,1010.5,0,5,3
2026-03-10 06:00:00+00:00,7.2,82,0.0,,222,13.0,22.2,1010.4,0,5,3
2026-03-10 07:00:00+00:00,7.3,80,0.0,,219,13.0,22.2,1010.3,5,5,3
2026-03-10 08:00:00+00:00,7.7,78,0.0,,217,14.8,25.9,1010.1,11,5,3
2026-03-10 09:00:00+00:00,8.5,76,0.0,,214,18.5,29.6,1009.9,17,5,4
2026-03-10 10:00:00+00:00,9.5,72,0.0,,216,22.2,35.2,1009.6,21,6,4
2026-03-10 11:00:00+00:00,10.4,70,0.0,,216,24.1,38.9,1009.1,20,6,4
2026-03-10 12:00:00+00:00,11.1,68,0.0,,216,27.8,42.6,1008.6,19,7,4
2026-03-10 13:00:00+00:00,11.2,68,0.0,,214,29.6,46.3,1007.6,17,6,4
2026-03-10 14:00:00+00:00,11.4,68,0.0,,213,31.5,48.2,1006.6,13,7,4
2026-03-10 15:00:00+00:00,11.5,67,0.0,,210,33.3,50.0,1005.7,10,7,4
2026-03-10 16:00:00+00:00,11.0,69,0.0,,209,31.5,50.0,1004.8,6,8,4
2026-03-10 17:00:00+00:00,10.9,70,0.0,,206,29.6,48.2,1003.8,2,8,4
2026-03-10 18:00:00+00:00,10.5,71,0.0,,205,29.6,48.2,1002.9,0,8,4
2026-03-10 19:00:00+00:00,10.2,73,0.0,,202,27.8,46.3,1001.8,0,8,4
2026-03-10 20:00:00+00:00,10.2,74,0.1,,201,27.8,44.5,1000.6,0,8,7
2026-03-10 21:00:00+00:00,10.2,76,0.2,,200,27.8,44.5,999.4,0,8,7
2026-03-10 22:00:00+00:00,10.1,77,0.1,,199,27.8,44.5,998.2,0,8,7
2026-03-10 23:00:00+00:00,10.2,77,0.1,,200,29.6,46.3,996.9,0,8,7
2026-03-11 00:00:00+00:00,10.2,78,0.1,,203,29.6,48.2,995.7,0,8,7
2026-03-11 01:00:00+00:00,10.1,77,0.1,,208,29.6,48.2,995.3,0,8,7
2026-03-11 02:00:00+00:00,9.7,78,0.1,,212,29.6,46.3,995.0,0,7,7
2026-03-11 03:00:00+00:00,9.1,78,0.1,,219,29.6,48.2,994.8,0,6,7
2026-03-11 04:00:00+00:00,9.1,76,0.3,,222,29.6,48.2,994.8,0,5,7
2026-03-11 05:00:00+00:00,8.7,76,0.0,,224,29.6,48.2,994.9,0,5,3
2026-03-11 06:00:00+00:00,8.2,77,0.0,,226,31.5,48.2,995.8,0,5,3
2026-03-11 07:00:00+00:00,8.3,73,0.0,,227,29.6,46.3,997.1,7,5,3
2026-03-11 08:00:00+00:00,8.3,74,0.0,,231,29.6,46.3,997.8,16,5,2
2026-03-11 09:00:00+00:00,8.6,73,0.0,,235,29.6,46.3,998.6,26,5,2
2026-03-11 10:00:00+00:00,9.2,68,0.0,,239,33.3,50.0,999.8,39,4,2
2026-03-11 11:00:00+00:00,9.7,64,0.0,,240,33.3,50.0,1000.8,38,4,2
2026-03-11 12:00:00+00:00,10.1,62,0.0,,243,33.3,50.0,1001.8,38,5,2
2026-03-11 13:00:00+00:00,10.4,60,0.0,,245,33.3,50.0,1002.7,40,4,2
