datetime,temperature,rain,wind,humidity,pressure
2025-12-03 05:00:00,4.6,0.0,7.4,85,1002.7
2025-12-03 06:00:00,4.6,0.0,7.4,84,1002.8
2025-12-03 07:00:00,4.6,0.0,7.4,83,1003.1
2025-12-03 08:00:00,4.6,0.0,7.4,84,1003.3
2025-12-03 09:00:00,4.9,0.0,7.4,83,1003.6
2025-12-03 10:00:00,5.2,0.0,9.3,84,1003.5
2025-12-03 11:00:00,6.1,0.0,11.1,82,1003.2
2025-12-03 12:00:00,7.0,0.0,11.1,78,1002.9
2025-12-03 13:00:00,7.3,0.0,13.0,78,1002.8
2025-12-03 14:00:00,7.5,0.0,13.0,77,1002.7
2025-12-03 15:00:00,7.4,0.0,11.1,77,1002.6
2025-12-03 16:00:00,6.9,0.0,11.1,80,1002.3
2025-12-03 17:00:00,6.3,0.0,11.1,82,1002.4
2025-12-03 18:00:00,5.6,0.0,9.3,84,1002.3
2025-12-03 19:00:00,5.5,0.0,9.3,83,1002.0
2025-12-03 20:00:00,5.5,0.0,9.3,83,1001.7
2025-12-03 21:00:00,5.5,0.0,9.3,83,1001.2
2025-12-03 22:00:00,5.5,0.0,9.3,83,1000.8
2025-12-03 23:00:00,5.5,0.0,9.3,83,1000.4
2025-12-04 00:00:00,5.5,0.0,9.3,83,1000.0
2025-12-04 01:00:00,5.5,0.0,9.3,83,999.4
2025-12-04 02:00:00,5.5,0.0,9.3,83,998.9
2025-12-04 03:00:00,5.6,0.0,9.3,83,998.1
2025-12-04 04:00:00,5.5,0.0,9.3,83,997.7
2025-12-04 05:00:00,5.7,0.0,9.3,83,997.3
2025-12-04 06:00:00,5.7,0.0,9.3,84,996.7
2025-12-04 07:00:00,6.8,0.0,11.1,79,996.4
2025-12-04 08:00:00,6.9,0.0,11.1,81,996.1
2025-12-04 09:00:00,6.8,0.0,11.1,84,996.0
2025-12-04 10:00:00,6.9,0.0,9.3,86,996.4
2025-12-04 11:00:00,7.3,0.0,9.3,85,996.2
2025-12-04 12:00:00,7.6,0.0,9.3,85,996.1
2025-12-04 13:00:00,7.8,0.4,9.3,84,995.9
2025-12-04 14:00:00,7.9,0.5,9.3,84,995.9
2025-12-04 15:00:00,7.9,0.6,9.3,83,995.9
2025-12-04 16:00:00,7.9,0.5,9.3,82,995.9
2025-12-04 17:00:00,7.6,0.5,9.3,84,996.3
2025-12-04 18:00:00,6.8,0.5,9.3,89,996.4
2025-12-04 19:00:00,6.6,0.5,9.3,91,996.7
2025-12-04 20:00:00,6.5,0.5,7.4,92,996.8
2025-12-04 21:00:00,6.3,0.5,7.4,93,997.2
2025-12-04 22:00:00,6.3,0.6,7.4,91,997.6
2025-12-04 23:00:00,6.3,0.6,9.3,90,997.6
2025-12-05 00:00:00,5.9,0.5,9.3,93,998.0
2025-12-05 01:00:00,5.7,0.0,9.3,93,998.3
2025-12-05 02:00:00,5.6,0.0,11.1,93,998.5
2025-12-05 03:00:00,5.2,0.0,9.3,93,999.0
2025-12-05 04:00:00,5.1,0.4,9.3,92,999.1
2025-12-05 05:00:00,4.8,0.3,9.3,93,999.3
2025-12-05 06:00:00,4.6,0.3,9.3,92,999.6
2025-12-05 07:00:00,4.2,0.4,9.3,93,1000.0
2025-12-05 08:00:00,3.9,0.0,9.3,93,1000.3
2025-12-05 09:00:00,3.9,0.0,9.3,93,1000.4
2025-12-05 10:00:00,4.7,0.0,9.3,89,1000.6
2025-12-05 11:00:00,5.6,0.0,11.1,85,1000.0
2025-12-05 12:00:00,6.2,0.0,13.0,81,999.3
2025-12-05 13:00:00,6.3,0.0,13.0,81,998.6
2025-12-05 14:00:00,6.3,0.0,14.8,81,997.9
2025-12-05 15:00:00,6.3,0.0,14.8,79,997.0
2025-12-05 16:00:00,6.7,0.0,16.7,81,996.1
2025-12-05 17:00:00,6.5,0.1,16.7,83,994.8
2025-12-05 18:00:00,6.4,0.1,20.4,84,993.3
2025-12-05 19:00:00,6.3,0.7,22.2,83,991.9
2025-12-05 20:00:00,6.0,0.8,22.2,85,990.6
2025-12-05 21:00:00,6.1,0.8,24.1,84,989.5
2025-12-05 22:00:00,7.0,0.6,22.2,80,988.5
2025-12-05 23:00:00,7.0,0.6,20.4,80,987.4
2025-12-06 00:00:00,7.2,0.5,16.7,81,986.3
2025-12-06 01:00:00,7.3,0.5,16.7,84,985.6
2025-12-06 02:00:00,7.7,0.4,14.8,83,985.0
2025-12-06 03:00:00,8.0,0.4,13.0,83,984.6
2025-12-06 04:00:00,7.8,0.0,9.3,85,984.3
2025-12-06 05:00:00,7.9,0.0,9.3,86,984.4
2025-12-06 06:00:00,8.1,0.0,9.3,85,984.8
2025-12-06 07:00:00,8.3,0.0,7.4,84,985.1
2025-12-06 08:00:00,8.3,0.0,7.4,84,985.3
2025-12-06 09:00:00,8.5,0.5,7.4,85,985.7
2025-12-06 10:00:00,8.4,0.2,7.4,90,986.0
2025-12-06 11:00:00,8.9,0.2,7.4,88,986.3
2025-12-06 12:00:00,9.1,0.2,5.5,87,986.5
2025-12-06 13:00:00,9.2,0.4,7.4,87,986.8
2025-12-06 14:00:00,9.3,0.0,7.4,87,987.5
2025-12-06 15:00:00,9.1,0.0,7.4,86,988.3
2025-12-06 16:00:00,8.8,0.0,7.4,86,988.9
2025-12-06 17:00:00,8.4,0.0,7.4,86,989.5
2025-12-06 18:00:00,7.2,0.0,7.4,91,990.2
2025-12-06 19:00:00,7.1,0.0,9.3,90,990.9
2025-12-06 20:00:00,7.0,0.0,9.3,90,991.8
2025-12-06 21:00:00,6.9,0.0,9.3,89,992.6
2025-12-06 22:00:00,5.8,0.0,9.3,96,993.3
2025-12-06 23:00:00,5.8,0.0,9.3,95,994.0
2025-12-07 00:00:00,5.9,0.0,7.4,93,994.7
2025-12-07 01:00:00,5.8,0.0,7.4,95,995.4
2025-12-07 02:00:00,6.1,0.0,9.3,93,995.8
2025-12-07 03:00:00,6.1,0.0,7.4,93,996.3
2025-12-07 04:00:00,6.5,0.0,7.4,92,996.8
2025-12-07 05:00:00,6.5,0.0,7.4,90,997.2
2025-12-07 06:00:00,6.5,0.0,7.4,89,997.5
2025-12-07 07:00:00,6.5,0.0,7.4,89,997.8
2025-12-07 08:00:00,6.4,0.0,7.4,89,997.9
2025-12-07 09:00:00,6.7,0.0,7.4,88,998.1
2025-12-07 10:00:00,6.8,0.0,5.5,90,997.8
2025-12-07 11:00:00,7.5,0.0,5.5,89,997.1
2025-12-07 12:00:00,8.1,0.0,5.5,87,996.1
2025-12-07 13:00:00,8.4,0.5,5.5,87,994.7
2025-12-07 14:00:00,8.5,0.8,7.4,88,993.1
2025-12-07 15:00:00,8.6,1.1,9.3,89,991.6
2025-12-07 16:00:00,8.8,1.1,9.3,91,989.6
2025-12-07 17:00:00,8.8,1.2,7.4,94,988.2
2025-12-07 18:00:00,9.0,1.3,11.1,90,987.4
2025-12-07 19:00:00,9.0,0.5,14.8,87,987.8
2025-12-07 20:00:00,8.9,0.4,20.4,86,988.9
2025-12-07 21:00:00,8.5,0.3,24.1,84,990.6
2025-12-07 22:00:00,9.0,0.0,25.9,83,991.3
2025-12-07 23:00:00,9.2,0.0,25.9,80,992.5
2025-12-08 00:00:00,9.2,0.0,22.2,80,994.0
2025-12-08 01:00:00,9.2,0.0,20.4,80,995.2
2025-12-08 02:00:00,9.0,0.0,20.4,81,995.6
2025-12-08 03:00:00,8.9,0.0,18.5,82,996.0
2025-12-08 04:00:00,9.0,0.0,16.7,80,996.5
2025-12-08 05:00:00,9.0,0.0,14.8,81,996.4
2025-12-08 06:00:00,9.1,0.0,14.8,81,996.1
2025-12-08 07:00:00,9.4,0.0,14.8,78,996.5
2025-12-08 08:00:00,9.6,0.0,16.7,77,996.7
2025-12-08 09:00:00,10.2,0.0,18.5,75,997.2
2025-12-08 10:00:00,10.1,0.0,18.5,76,997.2
2025-12-08 11:00:00,11.0,0.0,22.2,72,998.0
2025-12-08 12:00:00,11.5,0.0,22.2,69,998.6
2025-12-08 13:00:00,11.8,0.0,22.2,69,999.1
2025-12-08 14:00:00,11.6,0.0,22.2,70,999.9
2025-12-08 15:00:00,11.4,0.0,20.4,69,1000.6
2025-12-08 16:00:00,10.9,0.0,18.5,70,1001.2
2025-12-08 17:00:00,10.4,0.0,16.7,72,1001.4
2025-12-08 18:00:00,9.0,0.0,14.8,78,1001.8
2025-12-08 19:00:00,9.0,0.0,13.0,77,1002.2
2025-12-08 20:00:00,8.8,0.0,11.1,79,1002.4
2025-12-08 21:00:00,8.8,0.0,11.1,80,1002.4
2025-12-08 22:00:00,8.4,0.0,9.3,84,1002.7
2025-12-08 23:00:00,8.4,0.0,9.3,83,1002.8
2025-12-09 00:00:00,8.6,0.0,7.4,83,1002.7
2025-12-09 01:00:00,8.7,0.0,7.4,85,1002.6
2025-12-09 02:00:00,9.0,0.0,7.4,85,1002.1
2025-12-09 03:00:00,9.4,0.0,7.4,84,1001.4
2025-12-09 04:00:00,9.9,0.3,7.4,84,1000.2
2025-12-09 05:00:00,10.3,0.5,7.4,84,999.0
2025-12-09 06:00:00,10.8,0.7,9.3,83,997.3
2025-12-09 07:00:00,11.1,1.4,11.1,83,995.9
2025-12-09 08:00:00,11.5,1.4,11.1,82,994.7
2025-12-09 09:00:00,12.0,1.4,13.0,82,993.8
2025-12-09 10:00:00,12.7,1.5,14.8,86,991.7
2025-12-09 11:00:00,13.1,1.4,16.7,87,991.1
2025-12-09 12:00:00,13.7,1.4,18.5,85,990.5
2025-12-09 13:00:00,14.2,0.1,20.4,83,989.9
2025-12-09 14:00:00,14.9,0.1,22.2,80,989.3
2025-12-09 15:00:00,15.1,0.1,25.9,77,988.6
2025-12-09 16:00:00,15.1,0.0,27.8,77,988.3
2025-12-09 17:00:00,14.7,0.0,33.3,77,987.4
2025-12-09 18:00:00,13.6,0.0,37.0,78,987.1
2025-12-09 19:00:00,13.5,0.0,40.8,73,987.9
2025-12-09 20:00:00,13.2,0.0,44.5,72,989.1
2025-12-09 21:00:00,12.8,0.0,44.5,69,990.6
2025-12-09 22:00:00,13.1,0.0,46.3,67,991.2
2025-12-09 23:00:00,12.6,0.0,44.5,68,992.3
2025-12-10 00:00:00,12.1,0.0,40.8,69,994.1
2025-12-10 01:00:00,11.6,0.0,38.9,70,995.6
2025-12-10 02:00:00,11.3,0.0,38.9,70,996.7
2025-12-10 03:00:00,11.1,0.0,37.0,71,997.6
2025-12-10 04:00:00,11.5,0.0,35.2,67,998.5
2025-12-10 05:00:00,11.3,0.0,33.3,68,998.7
2025-12-10 06:00:00,11.1,0.0,33.3,68,999.0
2025-12-10 07:00:00,11.1,0.0,31.5,68,999.6
2025-12-10 08:00:00,11.0,0.0,31.5,68,1000.1
2025-12-10 09:00:00,11.0,0.0,33.3,69,1000.7
2025-12-10 10:00:00,10.7,0.0,33.3,71,1000.8
2025-12-10 11:00:00,11.2,0.0,35.2,69,1001.5
2025-12-10 12:00:00,11.6,0.0,37.0,68,1002.1
2025-12-10 13:00:00,11.6,0.0,37.0,68,1003.1
2025-12-10 14:00:00,11.6,0.0,33.3,68,1004.4
2025-12-10 15:00:00,11.3,0.0,31.5,67,1005.5
2025-12-10 16:00:00,11.0,0.0,29.6,68,1006.5
2025-12-10 17:00:00,10.6,0.0,29.6,69,1007.3
2025-12-10 18:00:00,10.1,0.0,29.6,72,1008.1
2025-12-10 19:00:00,10.1,0.0,29.6,72,1009.1
2025-12-10 20:00:00,10.1,0.0,27.8,74,1009.8
2025-12-10 21:00:00,10.1,0.0,27.8,75,1010.1
2025-12-10 22:00:00,10.3,0.0,27.8,73,1010.3
2025-12-10 23:00:00,10.5,0.0,27.8,72,1010.6
2025-12-11 00:00:00,10.6,0.0,27.8,71,1010.6
2025-12-11 01:00:00,10.6,0.0,25.9,71,1010.9
2025-12-11 02:00:00,10.7,0.0,27.8,70,1010.9
2025-12-11 03:00:00,10.7,0.0,25.9,70,1010.9
2025-12-11 04:00:00,10.6,0.0,27.8,69,1010.9
2025-12-11 05:00:00,10.6,0.0,25.9,68,1010.8
2025-12-11 06:00:00,10.5,0.0,25.9,68,1010.6
2025-12-11 07:00:00,10.4,0.0,24.1,68,1010.6
2025-12-11 08:00:00,10.1,0.0,24.1,70,1010.5
2025-12-11 09:00:00,10.1,0.0,24.1,71,1010.5
2025-12-11 10:00:00,10.1,0.0,24.1,72,1010.7
2025-12-11 11:00:00,10.8,0.0,25.9,69,1010.3
2025-12-11 12:00:00,11.2,0.0,25.9,68,1009.9
2025-12-11 13:00:00,11.3,0.0,25.9,68,1009.8
2025-12-11 14:00:00,11.4,0.0,24.1,68,1009.8
2025-12-11 15:00:00,11.1,0.0,22.2,68,1009.9
2025-12-11 16:00:00,10.8,0.0,20.4,69,1009.9
2025-12-11 17:00:00,10.4,0.0,18.5,71,1009.8
2025-12-11 18:00:00,9.2,0.0,16.7,77,1009.8
2025-12-11 19:00:00,9.1,0.0,14.8,77,1009.9
2025-12-11 20:00:00,9.0,0.0,14.8,79,1010.0
2025-12-11 21:00:00,9.1,0.0,16.7,79,1009.8
2025-12-11 22:00:00,9.2,0.0,16.7,78,1009.6
2025-12-11 23:00:00,9.3,0.0,14.8,77,1009.5
2025-12-12 00:00:00,9.5,0.0,14.8,77,1009.5
2025-12-12 01:00:00,9.4,0.0,14.8,78,1009.6
2025-12-12 02:00:00,9.5,0.0,14.8,78,1009.5
2025-12-12 03:00:00,9.8,0.0,13.0,77,1009.5
2025-12-12 04:00:00,9.8,0.0,11.1,78,1009.6
2025-12-12 05:00:00,9.9,0.0,11.1,77,1009.6
2025-12-12 06:00:00,9.0,0.0,9.3,83,1009.9
2025-12-12 07:00:00,8.9,0.0,9.3,83,1010.5
2025-12-12 08:00:00,8.8,1.3,7.4,81,1011.1
2025-12-12 09:00:00,8.8,0.0,7.4,79,1011.8
2025-12-12 10:00:00,8.2,0.2,9.3,83,1012.3
2025-12-12 11:00:00,8.1,0.0,9.3,85,1012.7
2025-12-12 12:00:00,7.9,0.0,9.3,85,1012.9
2025-12-12 13:00:00,8.0,0.0,11.1,83,1013.5
2025-12-12 14:00:00,7.9,0.0,11.1,83,1014.0
2025-12-12 15:00:00,7.9,0.0,11.1,79,1014.6
2025-12-12 16:00:00,7.6,0.0,9.3,77,1015.1
2025-12-12 17:00:00,7.0,0.0,9.3,78,1015.3
2025-12-12 18:00:00,6.4,0.0,9.3,80,1015.9
2025-12-12 19:00:00,6.4,0.0,9.3,79,1016.6
2025-12-12 20:00:00,6.4,0.0,11.1,78,1017.2
2025-12-12 21:00:00,6.4,0.0,11.1,79,1017.7
2025-12-12 22:00:00,6.0,0.0,11.1,80,1018.0
2025-12-12 23:00:00,6.0,0.0,11.1,80,1018.5
2025-12-13 00:00:00,6.0,0.0,11.1,80,1018.8
2025-12-13 01:00:00,5.9,0.0,11.1,81,1019.4
2025-12-13 02:00:00,5.8,0.0,11.1,81,1019.7
2025-12-13 03:00:00,5.9,0.0,11.1,81,1019.9
2025-12-13 04:00:00,5.9,0.0,13.0,80,1020.1
2025-12-13 05:00:00,6.1,0.0,13.0,79,1020.2
2025-12-13 06:00:00,6.2,0.0,13.0,78,1020.2
2025-12-13 07:00:00,6.4,0.0,13.0,76,1020.6
2025-12-13 08:00:00,6.7,0.0,14.8,77,1020.9
2025-12-13 09:00:00,7.2,0.0,16.7,76,1021.2
2025-12-13 10:00:00,7.5,0.0,18.5,77,1020.8
2025-12-13 11:00:00,8.6,0.0,20.4,74,1020.1
2025-12-13 12:00:00,9.3,0.0,24.1,73,1019.1
2025-12-13 13:00:00,9.7,0.0,25.9,72,1018.1
2025-12-13 14:00:00,9.8,0.0,27.8,72,1017.3
2025-12-13 15:00:00,9.8,0.0,29.6,71,1016.5
2025-12-13 16:00:00,9.6,0.0,31.5,74,1015.4
2025-12-13 17:00:00,10.0,0.0,33.3,72,1014.8
2025-12-13 18:00:00,10.4,0.0,33.3,72,1014.1
2025-12-13 19:00:00,10.2,0.0,35.2,73,1013.8
2025-12-13 20:00:00,10.3,0.0,37.0,75,1013.4
2025-12-13 21:00:00,10.6,0.0,37.0,75,1013.0
2025-12-13 22:00:00,10.8,0.0,38.9,74,1012.7
2025-12-13 23:00:00,11.0,0.0,38.9,74,1012.0
2025-12-14 00:00:00,11.0,0.0,38.9,76,1011.4
2025-12-14 01:00:00,11.2,0.1,38.9,77,1010.9
2025-12-14 02:00:00,11.4,0.1,38.9,77,1010.6
2025-12-14 03:00:00,11.5,0.1,38.9,78,1010.1
2025-12-14 04:00:00,11.6,0.0,37.0,78,1009.5
2025-12-14 05:00:00,11.7,0.0,35.2,79,1009.1
2025-12-14 06:00:00,11.6,0.0,33.3,80,1008.8
2025-12-14 07:00:00,11.7,0.0,33.3,79,1008.5
2025-12-14 08:00:00,11.9,0.0,33.3,78,1008.5
2025-12-14 09:00:00,12.0,0.0,33.3,78,1008.3
2025-12-14 10:00:00,12.3,0.0,33.3,77,1007.7
2025-12-14 11:00:00,12.3,0.0,33.3,78,1006.9
2025-12-14 12:00:00,12.4,0.0,33.3,77,1005.8
2025-12-14 13:00:00,12.4,0.1,33.3,77,1004.9
2025-12-14 14:00:00,12.4,0.1,35.2,77,1004.0
2025-12-14 15:00:00,12.3,0.1,35.2,77,1003.2
2025-12-14 16:00:00,12.0,0.1,35.2,80,1002.4
2025-12-14 17:00:00,12.1,0.1,37.0,79,1002.0
2025-12-14 18:00:00,12.3,0.1,35.2,78,1001.2
2025-12-14 19:00:00,12.1,0.1,35.2,79,1000.7
2025-12-14 20:00:00,12.0,0.1,35.2,80,1000.2
2025-12-14 21:00:00,12.1,0.1,35.2,80,999.7
2025-12-14 22:00:00,12.1,0.1,35.2,82,999.2
2025-12-14 23:00:00,11.9,0.1,35.2,84,998.9
2025-12-15 00:00:00,11.9,0.1,33.3,84,998.8
2025-12-15 01:00:00,11.9,0.2,31.5,84,998.9
2025-12-15 02:00:00,11.9,0.2,29.6,85,998.9
2025-12-15 03:00:00,11.7,0.1,24.1,85,999.0
2025-12-15 04:00:00,11.3,0.3,16.7,85,999.5
2025-12-15 05:00:00,11.1,0.2,13.0,85,999.5
2025-12-15 06:00:00,10.1,0.2,11.1,89,999.5
2025-12-15 07:00:00,9.9,0.3,9.3,89,999.6
2025-12-15 08:00:00,9.6,0.3,7.4,89,1000.0
2025-12-15 09:00:00,9.3,0.3,7.4,89,1000.3
2025-12-15 10:00:00,8.8,0.3,5.5,93,1000.5
2025-12-15 11:00:00,8.7,0.3,5.5,95,1000.2
2025-12-15 12:00:00,8.6,0.3,7.4,95,999.9
2025-12-15 13:00:00,8.7,1.1,7.4,93,999.6
2025-12-15 14:00:00,8.5,1.2,7.4,93,999.4
2025-12-15 15:00:00,8.5,1.2,7.4,92,999.4
2025-12-15 16:00:00,8.6,1.2,7.4,88,999.6
2025-12-15 17:00:00,8.0,1.2,7.4,91,1000.0
2025-12-15 18:00:00,7.5,1.2,9.3,92,1000.3
2025-12-15 19:00:00,7.0,0.5,9.3,92,1000.9
2025-12-15 20:00:00,6.5,0.5,9.3,93,1001.4
2025-12-15 21:00:00,5.8,0.4,9.3,96,1001.8
2025-12-15 22:00:00,5.7,0.4,9.3,90,1002.7
2025-12-15 23:00:00,5.0,0.3,9.3,91,1003.1
2025-12-16 00:00:00,4.4,0.3,9.3,92,1003.6
2025-12-16 01:00:00,3.9,0.0,9.3,93,1004.1
2025-12-16 02:00:00,3.3,0.0,9.3,95,1004.4
2025-12-16 03:00:00,3.0,0.0,9.3,95,1004.7
2025-12-16 04:00:00,3.4,0.0,7.4,88,1005.4
2025-12-16 05:00:00,3.4,0.0,7.4,89,1005.9
2025-12-16 06:00:00,3.5,0.0,7.4,87,1006.5
2025-12-16 07:00:00,3.2,0.0,7.4,89,1007.4
2025-12-16 08:00:00,3.1,0.0,7.4,90,1008.1
2025-12-16 09:00:00,3.3,0.0,7.4,91,1008.8
2025-12-16 10:00:00,3.6,0.0,7.4,89,1009.4
2025-12-16 11:00:00,4.4,0.0,7.4,87,1009.7
2025-12-16 12:00:00,4.9,0.0,7.4,86,1009.9
2025-12-16 13:00:00,5.2,0.0,9.3,84,1010.2
2025-12-16 14:00:00,5.3,0.0,9.3,83,1010.6
2025-12-16 15:00:00,5.1,0.0,7.4,80,1010.9
2025-12-16 16:00:00,4.8,0.0,7.4,79,1011.3
2025-12-16 17:00:00,3.9,0.0,7.4,81,1011.7
2025-12-16 18:00:00,3.4,0.0,9.3,82,1012.0
2025-12-16 19:00:00,2.8,0.0,9.3,84,1012.2
2025-12-16 20:00:00,2.5,0.0,9.3,85,1012.4
2025-12-16 21:00:00,2.5,0.0,9.3,85,1012.5
2025-12-16 22:00:00,2.4,0.0,9.3,84,1012.4
2025-12-16 23:00:00,2.6,0.0,9.3,84,1012.4
2025-12-17 00:00:00,2.7,0.0,9.3,85,1012.2
2025-12-17 01:00:00,3.0,0.0,9.3,83,1012.0
2025-12-17 02:00:00,3.1,0.0,9.3,82,1011.4
2025-12-17 03:00:00,3.1,0.0,11.1,84,1010.7
2025-12-17 04:00:00,3.5,0.0,13.0,84,1010.0
2025-12-17 05:00:00,4.2,0.0,13.0,81,1009.3
2025-12-17 06:00:00,4.6,0.0,13.0,80,1008.7
2025-12-17 07:00:00,5.3,0.0,14.8,79,1008.1
2025-12-17 08:00:00,5.7,0.0,16.7,78,1007.4
2025-12-17 09:00:00,6.0,0.0,18.5,79,1006.6
2025-12-17 10:00:00,6.0,0.2,20.4,80,1005.8
2025-12-17 11:00:00,6.6,0.2,20.4,81,1005.1
2025-12-17 12:00:00,7.3,0.3,22.2,81,1004.0
2025-12-17 13:00:00,7.7,0.2,24.1,83,1003.0
2025-12-17 14:00:00,8.5,0.2,25.9,81,1002.2
2025-12-17 15:00:00,9.0,0.2,24.1,80,1001.4
2025-12-17 16:00:00,9.6,0.2,25.9,81,1000.5
2025-12-17 17:00:00,9.9,0.3,27.8,82,999.8
2025-12-17 18:00:00,10.2,0.3,25.9,81,999.1
2025-12-17 19:00:00,10.2,0.5,24.1,83,998.6
2025-12-17 20:00:00,10.2,0.5,24.1,85,998.1
2025-12-17 21:00:00,10.2,0.5,22.2,86,997.6
2025-12-17 22:00:00,10.9,0.4,20.4,86,997.1
2025-12-17 23:00:00,11.0,0.4,18.5,85,996.8
2025-12-18 00:00:00,10.9,0.3,18.5,85,996.6
2025-12-18 01:00:00,10.9,0.2,18.5,83,996.8
2025-12-18 02:00:00,10.6,0.2,18.5,82,997.1
2025-12-18 03:00:00,10.3,0.0,16.7,81,997.4
2025-12-18 04:00:00,9.7,0.0,18.5,79,998.1
2025-12-18 05:00:00,9.2,0.0,18.5,79,998.9
2025-12-18 06:00:00,8.7,0.0,16.7,79,999.7
2025-12-18 07:00:00,8.6,0.0,14.8,77,1000.6
2025-12-18 08:00:00,8.2,0.0,13.0,78,1000.9
2025-12-18 09:00:00,8.3,0.0,13.0,78,1001.4
2025-12-18 10:00:00,8.2,0.0,11.1,78,1002.0
2025-12-18 11:00:00,8.7,0.0,11.1,78,1001.5
2025-12-18 12:00:00,9.1,0.0,11.1,78,1000.7
2025-12-18 13:00:00,9.1,0.0,11.1,79,999.4
2025-12-18 14:00:00,9.0,0.4,9.3,80,997.9
2025-12-18 15:00:00,9.0,0.6,9.3,80,996.5
2025-12-18 16:00:00,9.0,0.2,7.4,80,995.2
2025-12-18 17:00:00,8.6,0.2,9.3,81,993.9
2025-12-18 18:00:00,8.1,0.2,9.3,83,993.0
2025-12-18 19:00:00,8.1,0.1,11.1,82,993.0
2025-12-18 20:00:00,8.1,0.1,13.0,82,992.9
2025-12-18 21:00:00,7.9,0.0,18.5,83,992.8
2025-12-18 22:00:00,7.9,0.0,18.5,81,992.9
2025-12-18 23:00:00,7.8,0.0,20.4,78,994.4
2025-12-19 00:00:00,7.6,0.0,20.4,76,995.7
2025-12-19 01:00:00,7.4,0.0,22.2,75,996.6
2025-12-19 02:00:00,7.4,0.0,24.1,74,997.2
2025-12-19 03:00:00,7.6,0.0,24.1,73,997.7
2025-12-19 04:00:00,7.8,0.0,29.6,70,998.2
2025-12-19 05:00:00,8.2,0.0,29.6,70,998.4
2025-12-19 06:00:00,8.4,0.0,29.6,70,998.8
2025-12-19 07:00:00,8.9,0.0,29.6,68,999.6
2025-12-19 08:00:00,9.1,0.0,31.5,69,1000.5
2025-12-19 09:00:00,9.5,0.0,31.5,69,1001.4
2025-12-19 10:00:00,9.8,0.0,31.5,68,1002.3
2025-12-19 11:00:00,9.9,0.0,33.3,70,1003.1
2025-12-19 12:00:00,9.9,0.0,33.3,71,1003.9
2025-12-19 13:00:00,9.9,0.0,31.5,71,1004.8
2025-12-19 14:00:00,9.9,0.0,27.8,70,1005.8
2025-12-19 15:00:00,9.8,0.0,25.9,69,1006.7
2025-12-19 16:00:00,9.0,0.0,24.1,72,1007.7
2025-12-19 17:00:00,8.6,0.0,22.2,73,1008.6
2025-12-19 18:00:00,7.2,0.0,20.4,78,1009.1
2025-12-19 19:00:00,7.2,0.0,18.5,77,1009.9
2025-12-19 20:00:00,7.1,0.0,18.5,78,1010.4
2025-12-19 21:00:00,7.0,0.0,18.5,78,1010.6
2025-12-19 22:00:00,6.8,0.0,16.7,80,1010.7
2025-12-19 23:00:00,6.8,0.0,14.8,78,1010.9
2025-12-20 00:00:00,6.6,0.0,13.0,80,1010.8
2025-12-20 01:00:00,6.6,0.0,13.0,80,1010.9
2025-12-20 02:00:00,6.5,0.0,11.1,79,1010.7
2025-12-20 03:00:00,6.3,0.0,11.1,81,1010.6
2025-12-20 04:00:00,6.1,0.0,11.1,82,1010.5
2025-12-20 05:00:00,6.1,0.0,9.3,81,1010.3
2025-12-20 06:00:00,6.0,0.0,9.3,80,1010.3
2025-12-20 07:00:00,6.0,0.0,7.4,80,1010.5
2025-12-20 08:00:00,5.7,0.0,7.4,81,1010.6
2025-12-20 09:00:00,5.7,0.0,7.4,82,1010.8
2025-12-20 10:00:00,5.7,0.0,7.4,83,1010.8
2025-12-20 11:00:00,6.4,0.0,9.3,81,1010.6
2025-12-20 12:00:00,7.0,0.0,9.3,79,1010.3
2025-12-20 13:00:00,7.2,0.0,11.1,78,1010.0
2025-12-20 14:00:00,7.2,0.0,11.1,79,1009.8
2025-12-20 15:00:00,7.0,0.0,9.3,79,1009.7
2025-12-20 16:00:00,6.7,0.0,9.3,80,1009.6
2025-12-20 17:00:00,6.3,0.0,7.4,80,1009.3
2025-12-20 18:00:00,6.0,0.0,9.3,81,1009.2
2025-12-20 19:00:00,5.7,0.0,9.3,82,1009.2
2025-12-20 20:00:00,5.8,0.0,9.3,81,1009.3
2025-12-20 21:00:00,5.8,0.0,11.1,81,1009.3
2025-12-20 22:00:00,5.8,0.0,11.1,80,1009.3
2025-12-20 23:00:00,5.9,0.0,11.1,80,1009.2
2025-12-21 00:00:00,5.9,0.0,9.3,81,1009.2
2025-12-21 01:00:00,5.9,0.0,11.1,81,1009.2
2025-12-21 02:00:00,6.0,0.0,11.1,82,1009.2
2025-12-21 03:00:00,6.0,0.0,11.1,84,1009.1
2025-12-21 04:00:00,6.0,0.0,11.1,85,1009.1
2025-12-21 05:00:00,6.1,0.0,9.3,86,1009.0
2025-12-21 06:00:00,6.1,0.0,9.3,88,1009.3
2025-12-21 07:00:00,7.1,0.0,9.3,84,1009.6
2025-12-21 08:00:00,7.3,0.0,9.3,86,1009.8
2025-12-21 09:00:00,7.3,0.2,9.3,90,1010.3
2025-12-21 10:00:00,7.8,0.0,9.3,90,1010.4
2025-12-21 11:00:00,8.1,0.0,9.3,90,1010.9
2025-12-21 12:00:00,8.5,0.0,9.3,90,1010.7
2025-12-21 13:00:00,8.8,0.0,11.1,89,1010.6
2025-12-21 14:00:00,9.0,0.0,11.1,88,1010.7
